symbol,entry_date,exit_date,exit_reason,entry,exit,qty,pnl
BAJAJFINSV.NS,2020-08-25,2020-08-31,stop,645.8077,629.1053,36,-601.29
BPCL.NS,2020-08-31,2020-09-01,stop,211.1055,203.9750,2,-14.26
AMBUJACEM.NS,2020-09-03,2020-09-04,stop,218.6092,211.1444,1,-7.46
POWERGRID.NS,2020-08-13,2020-09-07,stop,101.2219,97.3763,3,-11.54
KOTAKBANK.NS,2020-08-25,2020-09-09,stop,279.4396,268.3358,1,-11.10
TCS.NS,2020-08-27,2020-09-14,target,2266.0000,2420.9383,2,309.88
DRREDDY.NS,2020-09-10,2020-09-17,target,892.0000,968.1972,1,76.20
DRREDDY.NS,2020-09-17,2020-09-21,target,940.8000,1101.6565,1,160.86
DLF.NS,2020-09-29,2020-09-30,stop,158.5000,152.5737,1,-5.93
INFY.NS,2020-09-14,2020-10-05,target,957.0000,1038.9512,5,409.76
MOTHERSON.NS,2020-09-29,2020-10-09,target,31.1194,33.1479,2,4.06
IDFCFIRSTB.NS,2020-10-07,2020-10-15,stop,31.4657,30.3848,2,-2.16
JSWSTEEL.NS,2020-09-28,2020-10-21,target,275.2876,320.7500,1,45.46
PIIND.NS,2020-09-02,2020-10-21,target,1892.3957,2183.9480,12,3498.63
IPCALAB.NS,2020-10-22,2020-10-27,target,1067.3584,1180.6748,9,1019.85
GODREJPROP.NS,2020-10-21,2020-11-02,target,938.4690,1125.4101,18,3364.94
KOTAKBANK.NS,2020-10-27,2020-11-06,target,290.5000,344.0696,37,1982.07
DABUR.NS,2020-11-04,2020-11-11,stop,524.0000,509.2952,1,-14.70
NAUKRI.NS,2020-09-25,2020-11-20,target,696.3380,808.5841,1,112.25
GODREJPROP.NS,2020-11-09,2020-11-24,target,964.0000,1136.1186,13,2237.54
TECHM.NS,2020-11-02,2020-11-24,target,821.4000,877.7218,24,1351.72
ZYDUSLIFE.NS,2020-10-05,2020-12-07,target,406.7032,479.8401,13,950.78
HINDUNILVR.NS,2020-11-24,2020-12-08,target,2148.4736,2271.0816,17,2084.34
TCS.NS,2020-12-07,2020-12-18,target,2740.2195,2889.2111,2,297.98
MUTHOOTFIN.NS,2020-12-15,2020-12-21,stop,1199.0992,1172.4135,33,-880.63
HINDZINC.NS,2020-11-12,2021-01-05,target,225.6127,257.8862,3,96.82
IDFCFIRSTB.NS,2020-12-24,2021-01-06,target,36.1500,42.1914,2,12.08
PETRONET.NS,2021-01-05,2021-01-08,target,253.2266,269.3298,3,48.31
M&M.NS,2020-12-23,2021-01-13,target,699.6997,814.2662,22,2520.47
BPCL.NS,2021-01-08,2021-01-27,stop,198.5492,192.1539,4,-25.58
POWERGRID.NS,2020-12-23,2021-01-29,stop,107.7188,104.0105,269,-997.53
CHOLAFIN.NS,2021-01-29,2021-02-02,target,414.4071,474.2776,6,359.22
ITC.NS,2021-01-13,2021-02-04,target,199.7568,217.8772,90,1630.84
INDUSTOWER.NS,2021-02-04,2021-02-08,stop,253.1265,239.8500,77,-1022.29
GAIL.NS,2021-02-02,2021-02-18,target,86.4766,96.2244,33,321.68
HDFCAMC.NS,2021-02-08,2021-02-18,stop,1537.8186,1479.9846,12,-694.01
