symbol,entry_date,exit_date,exit_reason,entry,exit,qty,pnl
INDHOTEL.NS,2025-04-29,2025-04-30,stop,810.3050,780.3191,33,-1005.28
JSWSTEEL.NS,2025-04-21,2025-05-02,stop,1016.1153,991.1081,35,-896.33
INDHOTEL.NS,2025-05-02,2025-05-06,stop,794.0935,779.3201,69,-1051.94
JINDALSTEL.NS,2025-05-05,2025-05-06,stop,908.7080,887.5118,1,-21.74
ONGC.NS,2025-05-06,2025-05-07,stop,241.3912,232.1839,3,-28.05
SHREECEM.NS,2025-05-06,2025-05-07,stop,29654.6324,29020.4825,1,-651.75
ADANIPOWER.NS,2025-05-08,2025-05-09,stop,107.8878,100.9495,2,-14.00
AMBUJACEM.NS,2025-05-08,2025-05-09,stop,538.8885,515.7420,55,-1290.46
DMART.NS,2025-05-06,2025-05-09,stop,4063.9608,3848.0750,6,-1309.56
CHOLAFIN.NS,2025-05-02,2025-05-21,target,1504.8037,1640.3769,3,403.89
DRREDDY.NS,2025-05-09,2025-05-21,target,1165.7649,1242.7994,43,3281.41
DMART.NS,2025-05-22,2025-05-23,stop,4129.6265,4065.9310,5,-330.77
ETERNAL.NS,2025-05-22,2025-05-27,stop,230.5304,223.9559,154,-1033.47
ONGC.NS,2025-05-26,2025-05-30,stop,245.4227,239.9099,2,-11.32
PFC.NS,2025-05-28,2025-05-30,stop,414.9646,406.7929,83,-698.72
ETERNAL.NS,2025-05-30,2025-06-05,target,229.5794,248.7537,149,2835.58
HINDZINC.NS,2025-05-22,2025-06-05,target,444.9446,483.8170,5,192.97
GMRAIRPORT.NS,2025-05-12,2025-06-13,stop,88.0440,80.3598,17,-131.49
INDUSTOWER.NS,2025-06-05,2025-06-13,stop,387.5873,374.0629,102,-1402.80
MAXHEALTH.NS,2025-04-29,2025-06-13,target,1110.5550,1238.2296,7,888.79
APOLLOHOSP.NS,2025-06-16,2025-06-18,stop,7062.0568,6923.0717,6,-859.08
BHARTIARTL.NS,2025-03-21,2025-06-20,target,1711.3601,1937.8332,11,2479.16
HDFCBANK.NS,2025-06-19,2025-06-26,target,969.1184,1005.2779,1,35.57
TATASTEEL.NS,2025-06-16,2025-06-27,target,152.6525,162.4740,3,29.18
HINDALCO.NS,2025-06-20,2025-07-03,target,651.7012,705.9497,34,1830.60
VEDL.NS,2025-06-27,2025-07-09,stop,459.6797,440.7090,1,-19.24
PIDILITIND.NS,2025-07-03,2025-07-11,stop,1548.2737,1506.2926,15,-643.46
BAJFINANCE.NS,2025-07-09,2025-07-14,stop,930.4297,917.8814,1,-13.10
SBIN.NS,2025-05-23,2025-07-17,target,791.7912,837.9808,25,1142.52
BAJAJFINSV.NS,2025-07-17,2025-07-18,stop,2045.7442,2016.0824,10,-308.80
MARUTI.NS,2025-07-11,2025-07-18,stop,12682.6732,12388.6021,1,-301.59
SHRIRAMFIN.NS,2025-06-26,2025-07-18,stop,675.4876,649.8497,1,-26.04
M&M.NS,2025-06-18,2025-07-22,target,3048.0458,3254.6020,13,2660.65
MOTHERSON.NS,2025-06-24,2025-07-22,stop,100.9008,97.4158,1,-3.54
PFC.NS,2025-07-22,2025-07-23,stop,421.0207,413.8359,100,-743.53
VEDL.NS,2025-07-23,2025-07-24,stop,456.9566,448.2015,2,-18.05
BAJAJHLDNG.NS,2025-07-23,2025-07-25,stop,14179.0860,13749.2404,2,-876.45
BAJAJFINSV.NS,2025-07-23,2025-07-25,stop,2058.0565,1998.0005,6,-367.64
