symbol,entry_date,exit_date,exit_reason,entry,exit,qty,pnl
BIOCON.NS,2020-01-29,2020-02-04,stop,298.0489,285.8570,1,-12.19
TCS.NS,2020-02-03,2020-02-04,stop,2188.8939,2129.0000,12,-718.73
TITAN.NS,2020-02-04,2020-02-05,target,1195.3974,1284.7500,22,1965.76
BAJFINANCE.NS,2020-01-27,2020-02-06,target,420.7753,455.3582,5,172.91
KOTAKBANK.NS,2020-02-05,2020-02-06,stop,340.7303,333.8630,37,-254.09
DRREDDY.NS,2019-11-21,2020-02-13,target,573.0764,658.3044,2,170.46
RECLTD.NS,2020-02-05,2020-02-17,stop,110.5500,103.6731,145,-997.15
SBIN.NS,2020-02-14,2020-02-17,stop,331.1155,320.9500,4,-40.66
TCS.NS,2020-02-18,2020-02-20,stop,2218.1085,2189.1049,7,-203.03
AXISBANK.NS,2020-02-19,2020-02-24,stop,743.4715,729.8349,1,-13.64
ICICIBANK.NS,2020-02-20,2020-02-24,stop,548.9243,536.2817,28,-353.99
BIOCON.NS,2020-02-06,2020-02-28,stop,298.4992,287.9560,49,-516.62
ASIANPAINT.NS,2020-02-27,2020-02-28,stop,1845.9225,1819.0900,8,-214.66
BIOCON.NS,2020-03-03,2020-03-12,stop,302.1510,292.3038,98,-965.03
DMART.NS,2020-04-09,2020-04-15,stop,2392.6499,2161.0000,5,-1158.25
NESTLEIND.NS,2020-05-18,2020-05-19,stop,827.9137,809.6924,8,-145.77
COLPAL.NS,2020-05-11,2020-05-21,stop,1370.6850,1306.3465,15,-965.08
NAUKRI.NS,2020-05-28,2020-06-12,target,491.4500,563.7754,1,72.33
BHARTIARTL.NS,2020-06-15,2020-06-16,stop,551.9187,529.7833,1,-22.14
NESTLEIND.NS,2020-05-26,2020-06-17,stop,830.1624,807.1462,31,-713.50
HINDZINC.NS,2020-05-29,2020-06-22,target,169.0845,185.4181,1,16.33
HDFCLIFE.NS,2020-06-16,2020-07-01,target,509.7547,555.5500,1,45.80
NTPC.NS,2020-06-23,2020-07-01,stop,95.8979,93.3033,2,-5.19
TECHM.NS,2020-07-02,2020-07-07,target,549.9000,589.0696,1,39.17
ONGC.NS,2020-07-06,2020-07-08,stop,84.1921,81.0594,2,-6.27
HINDPETRO.NS,2020-07-13,2020-07-15,stop,140.7370,135.9653,5,-23.86
CIPLA.NS,2020-07-16,2020-07-17,target,643.8217,682.4559,1,38.63
MOTHERSON.NS,2020-07-24,2020-07-27,stop,26.5699,25.8880,2,-1.36
ZYDUSLIFE.NS,2020-07-17,2020-07-27,stop,362.8313,351.9240,2,-21.81
AXISBANK.NS,2020-07-29,2020-07-31,stop,440.2200,424.1878,1,-16.03
ITC.NS,2020-07-30,2020-08-03,stop,191.0424,186.1347,1,-4.91
ZYDUSLIFE.NS,2020-07-31,2020-08-03,target,368.6842,396.0000,1,27.32
BIOCON.NS,2020-08-03,2020-08-07,stop,413.0064,400.5996,1,-12.41
BHARTIARTL.NS,2020-06-18,2020-08-13,stop,555.3560,524.1589,6,-187.18
AXISBANK.NS,2020-08-11,2020-08-14,stop,437.2185,426.9364,1,-10.28
GODREJCP.NS,2020-08-13,2020-08-17,stop,696.2980,680.5096,4,-63.15
IOC.NS,2020-08-20,2020-08-27,stop,59.3630,58.0376,1,-1.33
GRASIM.NS,2020-08-18,2020-09-03,target,631.8048,715.2014,5,416.98
AMBUJACEM.NS,2020-09-03,2020-09-04,stop,218.6092,211.1444,3,-22.39
POWERGRID.NS,2020-08-13,2020-09-07,stop,101.2219,97.3763,6,-23.07
SUNPHARMA.NS,2020-09-04,2020-09-07,stop,527.9138,505.9469,1,-21.97
INFY.NS,2020-09-03,2020-09-14,target,926.8632,975.2331,3,145.11
DRREDDY.NS,2020-09-08,2020-09-18,target,893.0000,1000.0000,1,107.00
M&M.NS,2020-09-18,2020-09-21,stop,650.1249,615.6920,1,-34.43
PFC.NS,2020-09-11,2020-09-21,stop,73.4767,70.9645,1,-2.51
BIOCON.NS,2020-09-10,2020-09-24,stop,432.2160,409.4952,1,-22.72
KOTAKBANK.NS,2020-06-18,2020-09-24,stop,259.2896,247.4962,84,-990.65
INFY.NS,2020-09-14,2020-10-05,target,957.0000,1038.9512,3,245.85
MOTHERSON.NS,2020-09-29,2020-10-09,target,31.1194,33.1479,5,10.14
DLF.NS,2020-10-05,2020-10-14,stop,158.7793,153.4232,1,-5.36
IDFCFIRSTB.NS,2020-10-07,2020-10-15,stop,31.4657,30.3848,3,-3.24
JSWSTEEL.NS,2020-09-28,2020-10-21,target,275.2876,320.7500,2,90.92
KOTAKBANK.NS,2020-10-20,2020-10-27,target,276.1380,309.6377,1,33.50
KOTAKBANK.NS,2020-10-27,2020-11-06,target,290.5000,344.0696,3,160.71
NAUKRI.NS,2020-09-25,2020-11-20,target,696.3380,808.5841,31,3479.63
GODREJPROP.NS,2020-11-09,2020-11-24,target,964.0000,1136.1186,1,172.12
MARICO.NS,2020-11-27,2020-12-01,stop,376.5382,367.9659,4,-34.29
ZYDUSLIFE.NS,2020-10-05,2020-12-07,target,406.7032,479.8401,7,511.96
INFY.NS,2020-11-23,2020-12-09,target,1109.5545,1176.0548,22,1463.01
PIDILITIND.NS,2020-12-02,2020-12-11,target,781.6657,833.8129,2,104.29
TCS.NS,2020-12-07,2020-12-18,target,2740.2195,2889.2111,1,148.99
MUTHOOTFIN.NS,2020-12-15,2020-12-21,stop,1199.0992,1172.4135,23,-613.77
HINDPETRO.NS,2020-12-24,2021-01-04,target,141.0371,148.7602,1,7.72
HINDZINC.NS,2020-11-12,2021-01-05,target,225.6127,257.8862,1,32.27
PETRONET.NS,2021-01-05,2021-01-08,target,253.2266,269.3298,1,16.10
WIPRO.NS,2020-12-23,2021-01-08,target,187.0000,212.0047,1,25.00
M&M.NS,2020-12-23,2021-01-13,target,699.6997,814.2662,2,229.13
BPCL.NS,2021-01-08,2021-01-27,stop,198.5492,192.1539,3,-19.19
POWERGRID.NS,2020-12-23,2021-01-29,stop,107.7188,104.0105,269,-997.53
CHOLAFIN.NS,2021-01-29,2021-02-02,target,414.4071,474.2776,5,299.35
ITC.NS,2021-01-13,2021-02-04,target,199.7568,217.8772,8,144.96
INDUSTOWER.NS,2021-02-04,2021-02-08,stop,253.1265,239.8500,6,-79.66
MOTHERSON.NS,2021-02-09,2021-02-12,target,45.2127,53.1604,1,7.95
GAIL.NS,2021-02-02,2021-02-18,target,86.4766,96.2244,30,292.43
HDFCAMC.NS,2021-02-08,2021-02-18,stop,1537.8186,1479.9846,1,-57.83
IOC.NS,2021-02-19,2021-02-22,stop,66.5999,63.5016,1,-3.10
BPCL.NS,2021-02-18,2021-02-25,target,207.6750,229.3795,21,455.79
BHARTIARTL.NS,2021-02-25,2021-02-26,stop,569.2130,554.5065,8,-117.65
MARICO.NS,2021-01-29,2021-02-26,stop,417.8088,402.0489,63,-992.88
SUNPHARMA.NS,2021-02-26,2021-03-01,stop,619.2095,600.0000,48,-922.05
BEL.NS,2021-02-24,2021-03-04,target,45.2226,51.6194,1,6.40
INDUSTOWER.NS,2021-03-03,2021-03-05,stop,260.0000,251.2743,1,-8.73
BOSCHLTD.NS,2021-03-01,2021-03-05,stop,15294.6435,14912.5400,1,-382.10
HINDZINC.NS,2021-03-12,2021-03-17,stop,308.0000,295.1024,1,-12.90
LT.NS,2021-03-08,2021-03-17,stop,1478.0000,1438.3804,10,-396.20
BAJAJHLDNG.NS,2021-03-18,2021-03-19,stop,3589.7940,3478.9596,4,-443.34
ITC.NS,2021-03-19,2021-03-25,stop,211.0802,203.9397,68,-485.55
JSWSTEEL.NS,2021-03-02,2021-03-30,target,408.6542,462.9074,33,1790.35
TATASTEEL.NS,2021-02-08,2021-04-01,target,69.4000,83.0494,1,13.65
JUBLFOOD.NS,2021-03-30,2021-04-05,stop,583.7417,571.7140,20,-240.55
JINDALSTEL.NS,2021-03-30,2021-04-06,target,329.6000,392.2000,53,3317.80
HINDPETRO.NS,2021-04-05,2021-04-09,stop,159.4333,154.9225,16,-72.17
MOTHERSON.NS,2021-04-07,2021-04-12,stop,58.0603,55.2987,13,-35.90
LUPIN.NS,2021-04-09,2021-04-13,stop,1057.4784,1033.4830,2,-47.99
HDFCLIFE.NS,2021-04-13,2021-04-15,stop,706.3530,696.9513,3,-28.20
TECHM.NS,2021-04-06,2021-04-15,stop,1007.7036,977.7109,20,-599.85
GAIL.NS,2021-04-15,2021-04-19,stop,93.7135,90.0000,235,-872.67
APOLLOHOSP.NS,2021-04-05,2021-04-22,target,2972.3854,3318.2653,3,1037.64
INDUSTOWER.NS,2021-04-20,2021-04-22,stop,263.6318,251.9240,1,-11.71
NESTLEIND.NS,2021-04-20,2021-04-22,stop,871.0000,842.7184,24,-678.76
MOTHERSON.NS,2021-04-28,2021-05-03,stop,59.5613,57.8384,4,-6.89
SBILIFE.NS,2021-04-23,2021-05-05,target,921.1103,1013.8880,10,927.78
CHOLAFIN.NS,2021-04-23,2021-05-10,stop,559.4796,532.9834,37,-980.36
PIDILITIND.NS,2021-05-06,2021-05-14,target,908.8542,950.8643,11,462.11
UPL.NS,2021-05-10,2021-05-14,target,643.3215,737.7508,30,2832.88
AMBUJACEM.NS,2021-04-26,2021-05-19,target,298.9494,323.0836,1,24.13
NESTLEIND.NS,2021-05-14,2021-05-27,target,847.8737,892.5827,38,1698.94
ITC.NS,2021-05-24,2021-06-01,target,202.1688,211.1289,2,17.92
MOTHERSON.NS,2021-05-06,2021-06-02,target,60.5751,70.1537,6,57.47
ADANIPORTS.NS,2021-06-01,2021-06-07,target,785.2925,896.1356,1,110.84
TATACONSUM.NS,2021-05-17,2021-06-07,target,649.8247,692.1530,1,42.33
DABUR.NS,2021-06-07,2021-06-14,target,545.2725,566.9452,3,65.02
M&M.NS,2021-06-15,2021-06-17,stop,809.9047,793.6030,2,-32.60
SHRIRAMFIN.NS,2021-06-03,2021-06-18,stop,287.4337,277.8610,3,-28.72
HDFCBANK.NS,2021-06-18,2021-06-21,stop,739.7447,729.6350,3,-30.33
TCS.NS,2021-05-27,2021-06-25,target,3166.5825,3391.7527,10,2251.70
APOLLOHOSP.NS,2021-06-25,2021-06-29,target,3304.6014,3571.0088,10,2664.07
IDFCFIRSTB.NS,2021-06-28,2021-06-29,stop,58.5292,57.1714,1,-1.36
POWERGRID.NS,2021-06-29,2021-07-02,stop,131.0999,128.2421,273,-780.18
MOTHERSON.NS,2021-07-02,2021-07-06,stop,67.3133,65.2115,1,-2.10
NMDC.NS,2021-06-21,2021-07-06,stop,46.5261,43.8895,6,-15.82
TATASTEEL.NS,2021-06-25,2021-07-07,target,113.5000,120.2119,7,46.98
ONGC.NS,2021-07-02,2021-07-08,stop,120.0000,117.2414,5,-13.79
RELIANCE.NS,2021-07-02,2021-07-08,stop,980.0924,964.5367,35,-544.45
ZYDUSLIFE.NS,2021-07-08,2021-07-09,stop,639.8698,630.0500,1,-9.82
POWERGRID.NS,2021-07-07,2021-07-12,stop,129.9462,128.3827,7,-10.94
SHRIRAMFIN.NS,2021-07-12,2021-07-14,stop,292.7800,283.4582,1,-9.32
ONGC.NS,2021-07-14,2021-07-15,stop,120.8604,118.5407,4,-9.28
DLF.NS,2021-07-06,2021-07-16,target,294.7000,330.6605,1,35.96
HAVELLS.NS,2021-07-12,2021-07-19,target,1036.4180,1095.4910,1,59.07
SHRIRAMFIN.NS,2021-07-16,2021-07-19,stop,293.1465,283.1084,1,-10.04
MOTHERSON.NS,2021-07-15,2021-07-20,stop,67.0809,65.6758,7,-9.84
HDFCBANK.NS,2021-06-21,2021-07-20,stop,745.3725,721.0000,3,-73.12
HDFCLIFE.NS,2021-07-08,2021-07-20,stop,687.3435,674.6625,49,-621.37
GRASIM.NS,2021-05-28,2021-07-22,target,1431.2770,1588.6831,1,157.41
SUNPHARMA.NS,2021-04-12,2021-07-30,target,642.3210,758.2611,1,115.94
ICICIBANK.NS,2021-07-22,2021-08-04,target,657.2285,699.2329,3,126.01
BANKBARODA.NS,2021-08-09,2021-08-10,stop,85.2500,82.0000,28,-91.00
SAIL.NS,2021-07-27,2021-08-10,stop,131.0000,126.4867,1,-4.51
SBIN.NS,2021-07-30,2021-08-10,stop,443.8218,425.2873,1,-18.53
NESTLEIND.NS,2021-07-20,2021-08-18,target,892.6961,947.4182,41,2243.60
AXISBANK.NS,2021-08-10,2021-08-20,stop,757.7787,739.3801,3,-55.20
PIDILITIND.NS,2021-08-20,2021-08-24,stop,1119.8096,1104.4475,2,-30.72
HINDUNILVR.NS,2021-08-18,2021-08-26,target,2488.6937,2694.7007,15,3090.11
POWERGRID.NS,2021-08-12,2021-08-26,stop,132.8164,130.4722,4,-9.38
TATACOMM.NS,2021-08-25,2021-09-02,stop,1415.7075,1370.7642,1,-44.94
BEL.NS,2021-08-26,2021-09-03,target,60.2134,64.2138,694,2776.29
COLPAL.NS,2021-09-03,2021-09-06,stop,1746.9231,1704.1475,23,-983.84
POWERGRID.NS,2021-09-03,2021-09-06,stop,132.1410,130.5847,33,-51.36
SBIN.NS,2021-09-08,2021-09-16,target,434.5171,457.3764,39,891.51
DLF.NS,2021-09-02,2021-09-23,target,335.1675,391.4374,4,225.08
SUNPHARMA.NS,2021-09-23,2021-09-24,stop,774.3870,764.1178,2,-20.54
AMBUJACEM.NS,2021-09-24,2021-09-27,stop,423.0614,412.0000,3,-33.18
SUNPHARMA.NS,2021-09-28,2021-09-30,target,777.0383,831.0061,2,107.94
POWERGRID.NS,2021-09-16,2021-10-13,target,134.3171,148.5614,133,1894.48
GRASIM.NS,2021-09-08,2021-10-14,target,1561.5743,1758.6790,17,3350.78
TECHM.NS,2021-10-14,2021-10-19,target,1447.7235,1552.4881,20,2095.29
TORNTPHARM.NS,2021-08-18,2021-10-20,stop,1521.8355,1475.1371,1,-46.70
HCLTECH.NS,2021-10-20,2021-10-21,stop,1253.6265,1224.3875,11,-321.63
SHRIRAMFIN.NS,2021-10-14,2021-10-22,target,275.6900,310.1678,1,34.48
ICICIBANK.NS,2021-10-14,2021-10-25,target,719.7597,800.0000,1,80.24
BEL.NS,2021-10-27,2021-10-28,stop,69.1179,66.9998,3,-6.35
MARICO.NS,2021-10-27,2021-10-29,stop,566.3330,556.8214,1,-9.51
SBICARD.NS,2021-10-22,2021-10-29,stop,1117.5585,1082.5085,13,-455.65
WIPRO.NS,2021-10-13,2021-10-29,stop,333.9419,322.3388,59,-684.58
LODHA.NS,2021-11-01,2021-11-16,target,554.0519,658.6639,33,3452.20
INDUSTOWER.NS,2021-11-16,2021-11-17,stop,297.0484,290.4047,73,-484.99
PIDILITIND.NS,2021-11-17,2021-11-18,stop,1227.4134,1199.8998,17,-467.73
IDFCFIRSTB.NS,2021-11-01,2021-11-22,stop,50.5753,47.8761,309,-834.06
SUNPHARMA.NS,2021-09-30,2021-11-22,stop,820.1599,770.9643,2,-98.39
INDUSTOWER.NS,2021-11-22,2021-11-23,stop,298.3991,289.8550,55,-469.93
HINDPETRO.NS,2021-11-24,2021-11-26,stop,213.7401,209.0954,5,-23.22
BIOCON.NS,2021-11-26,2021-11-29,stop,372.1860,351.2243,2,-41.92
BAJAJHLDNG.NS,2021-11-23,2021-12-09,target,4969.9339,5555.6114,3,1757.03
BEL.NS,2021-12-14,2021-12-16,stop,70.5019,68.6990,1,-1.80
HINDZINC.NS,2021-12-01,2021-12-16,stop,334.1670,323.8380,3,-30.99
NESTLEIND.NS,2021-12-16,2021-12-17,stop,965.6376,952.0238,1,-13.61
LT.NS,2021-12-09,2021-12-20,stop,1845.7224,1795.6518,9,-450.64
TECHM.NS,2021-10-19,2021-12-24,target,1498.0000,1727.1054,12,2749.27
NESTLEIND.NS,2021-12-22,2021-12-27,stop,966.2504,955.7919,17,-177.79
LT.NS,2021-12-28,2022-01-13,target,1876.5878,1987.5753,20,2219.75
HINDZINC.NS,2022-01-13,2022-01-18,stop,331.9159,326.8365,119,-604.45
BEL.NS,2022-01-04,2022-01-19,stop,71.0022,68.9322,2,-4.14
POWERGRID.NS,2021-11-18,2022-01-21,target,145.4227,163.7725,142,2605.67
SIEMENS.NS,2022-01-20,2022-01-21,stop,1402.4556,1354.4401,20,-960.31
EICHERMOT.NS,2022-01-28,2022-02-07,stop,2710.3044,2592.3531,8,-943.61
ADANIPOWER.NS,2022-01-28,2022-02-10,target,21.4007,24.3791,1,2.98
YESBANK.NS,2022-02-08,2022-02-14,stop,14.1571,13.6931,1466,-680.11
POWERGRID.NS,2022-01-21,2022-02-14,stop,161.5933,153.9730,131,-998.26
TATASTEEL.NS,2022-02-16,2022-02-22,stop,121.5000,115.0974,2,-12.81
COALINDIA.NS,2022-01-28,2022-02-24,stop,161.6808,154.0000,116,-890.97
EICHERMOT.NS,2022-02-15,2022-02-24,stop,2665.3320,2614.2423,15,-766.35
MARICO.NS,2022-02-28,2022-03-07,stop,511.2555,490.0000,77,-1636.67
BEL.NS,2022-03-09,2022-03-15,stop,72.8364,68.8156,1,-4.02
ONGC.NS,2022-03-07,2022-03-15,stop,171.8859,162.8185,110,-997.41
VBL.NS,2022-03-17,2022-03-21,stop,127.3333,123.6182,3,-11.15
POWERGRID.NS,2022-03-21,2022-03-22,stop,162.0000,153.7500,2,-16.50
ITC.NS,2022-03-08,2022-03-23,target,218.6910,242.6988,86,2064.67
HAL.NS,2022-03-16,2022-04-04,target,703.3515,773.9403,25,1764.72
BANKBARODA.NS,2022-03-23,2022-04-07,target,107.5037,121.6979,194,2753.67
VEDL.NS,2022-02-28,2022-04-07,target,365.7328,437.1521,49,3499.55
ONGC.NS,2022-04-11,2022-04-12,stop,171.3857,168.6156,3,-8.31
HINDALCO.NS,2022-04-04,2022-04-12,stop,577.2885,561.1693,33,-531.93
VBL.NS,2022-03-22,2022-04-18,target,127.2636,143.2643,3,48.00
DABUR.NS,2022-04-07,2022-04-19,stop,553.2765,546.0268,81,-587.22
CIPLA.NS,2022-04-21,2022-04-22,stop,1016.0500,989.5550,1,-26.50
APOLLOHOSP.NS,2022-04-19,2022-04-25,stop,4766.3820,4626.6855,7,-977.88
GODREJPROP.NS,2022-04-19,2022-04-25,stop,1617.8000,1549.5249,6,-409.65
ONGC.NS,2022-04-13,2022-04-25,stop,172.8364,169.4652,110,-370.83
BAJAJHLDNG.NS,2022-04-25,2022-04-29,stop,5417.0573,5214.2417,4,-811.26
BAJAJ-AUTO.NS,2022-04-26,2022-05-04,stop,3726.6124,3598.2000,2,-256.82
BANKBARODA.NS,2022-04-26,2022-05-04,stop,112.9000,108.9955,4,-15.62
VEDL.NS,2022-05-04,2022-05-06,stop,412.0000,365.0000,69,-3243.00
CHOLAFIN.NS,2022-04-26,2022-05-06,stop,721.8607,696.1000,44,-1133.47
MARICO.NS,2022-04-21,2022-05-06,stop,515.3500,501.7490,1,-13.60
GAIL.NS,2022-05-05,2022-05-09,stop,106.7867,103.9480,1,-2.84
ICICIPRULI.NS,2022-05-11,2022-05-12,stop,513.2065,499.7500,74,-995.78
HAL.NS,2022-05-12,2022-05-13,stop,786.2179,758.6955,36,-990.81
HAVELLS.NS,2022-05-17,2022-05-19,stop,1256.9282,1205.3970,11,-566.84
BEL.NS,2022-05-23,2022-05-24,stop,79.4897,73.3333,3,-18.47
COLPAL.NS,2022-05-23,2022-05-24,stop,1615.0071,1566.3664,1,-48.64
RELIANCE.NS,2022-05-25,2022-05-26,stop,1218.0452,1198.2387,1,-19.81
HDFCLIFE.NS,2022-05-25,2022-05-27,target,557.7000,594.4308,1,36.73
GODREJCP.NS,2022-05-30,2022-05-31,stop,788.0000,772.6135,1,-15.39
BAJAJ-AUTO.NS,2022-05-20,2022-06-02,stop,3779.8890,3678.2100,1,-101.68
NTPC.NS,2022-05-31,2022-06-13,stop,155.1776,150.5247,5,-23.26
ADANIENT.NS,2022-06-03,2022-06-13,stop,2235.0000,2149.3247,1,-85.68
KOTAKBANK.NS,2022-05-17,2022-06-13,stop,365.1825,348.6000,3,-49.75
RELIANCE.NS,2022-06-03,2022-06-13,stop,1266.3556,1214.9828,1,-51.37
SIEMENS.NS,2022-06-13,2022-06-14,stop,1406.8017,1365.8515,3,-122.85
ADANIENT.NS,2022-06-14,2022-06-16,stop,2274.0000,2169.9145,2,-208.17
ASHOKLEY.NS,2022-06-15,2022-06-16,stop,67.4087,65.2674,10,-21.41
ICICIPRULI.NS,2022-05-26,2022-06-17,stop,524.1620,506.0468,2,-36.23
SHRIRAMFIN.NS,2022-06-16,2022-06-17,stop,233.6368,227.3000,21,-133.07
MARUTI.NS,2022-05-20,2022-06-23,target,7643.9700,8127.4064,1,483.44
MARUTI.NS,2022-06-23,2022-06-27,target,7872.9345,8444.0000,1,571.07
ITC.NS,2022-05-17,2022-07-01,target,251.3020,273.5712,157,3496.26
HINDUNILVR.NS,2022-07-01,2022-07-05,target,2250.1245,2384.5000,19,2553.13
BRITANNIA.NS,2022-06-30,2022-07-06,target,3471.6349,3770.1108,2,596.95
SIEMENS.NS,2022-06-30,2022-07-08,target,1417.7252,1573.9226,1,156.20
ICICIPRULI.NS,2022-07-12,2022-07-14,stop,524.0619,515.0923,68,-609.93
BEL.NS,2022-07-15,2022-07-18,target,79.3563,84.6481,4,21.17
VBL.NS,2022-06-23,2022-07-20,target,151.8759,178.9939,1,27.12
ABB.NS,2022-07-05,2022-07-21,target,2381.0000,2755.1037,8,2992.83
MARICO.NS,2022-07-14,2022-07-22,target,504.1519,530.0535,69,1787.21
ADANIPOWER.NS,2022-07-18,2022-07-27,target,57.8800,61.1087,7,22.60
HDFCBANK.NS,2022-07-22,2022-07-29,target,685.8928,719.0000,53,1754.68
NYKAA.NS,2022-07-28,2022-07-29,stop,240.7620,235.0657,2,-11.39
ASHOKLEY.NS,2022-06-21,2022-08-01,target,68.1340,77.9051,86,840.31
ICICIPRULI.NS,2022-07-21,2022-08-05,target,527.8138,576.0120,42,2024.33
ICICIGI.NS,2022-08-10,2022-08-17,target,1218.6090,1341.4628,28,3439.91
NTPC.NS,2022-07-26,2022-08-17,target,150.5252,161.8963,1,11.37
MOTHERSON.NS,2022-08-17,2022-08-23,stop,57.4444,54.7060,365,-999.54
ASHOKLEY.NS,2022-08-25,2022-08-29,stop,75.1000,72.7500,2,-4.70
MOTHERSON.NS,2022-08-25,2022-08-29,stop,56.2059,54.2222,1,-1.98
TATACONSUM.NS,2022-08-17,2022-09-01,target,780.9903,837.2456,23,1293.87
BPCL.NS,2022-08-30,2022-09-02,stop,163.9319,161.4442,1,-2.49
SUNPHARMA.NS,2022-09-01,2022-09-02,stop,895.9477,872.9000,21,-484.00
BPCL.NS,2022-09-02,2022-09-05,stop,166.5832,161.0000,3,-16.75
HEROMOTOCO.NS,2022-08-11,2022-09-16,stop,2790.3501,2731.5335,12,-705.80
MARICO.NS,2022-09-07,2022-09-16,stop,523.7618,513.1933,2,-21.14
RELIANCE.NS,2022-09-06,2022-09-16,stop,1191.9575,1167.4720,15,-367.28
NAUKRI.NS,2022-08-24,2022-09-19,stop,860.4200,816.5915,1,-43.83
SBILIFE.NS,2022-09-20,2022-09-22,stop,1309.8500,1271.8137,20,-760.72
TATASTEEL.NS,2022-09-21,2022-09-22,stop,106.4032,103.9480,3,-7.37
DMART.NS,2022-09-22,2022-09-26,stop,4419.4088,4269.1144,5,-751.47
GODREJCP.NS,2022-09-20,2022-09-26,stop,904.7000,881.7589,1,-22.94
HINDZINC.NS,2022-09-22,2022-09-26,stop,282.0409,276.0000,3,-18.12
M&M.NS,2022-09-20,2022-09-26,stop,1300.0000,1249.4749,19,-959.98
TATAPOWER.NS,2022-08-24,2022-09-26,stop,232.2161,221.5392,2,-21.35
HAVELLS.NS,2022-09-27,2022-09-28,stop,1327.8136,1297.3510,32,-974.80
SBIN.NS,2022-09-27,2022-09-28,stop,549.2745,532.7335,9,-148.87
IDEA.NS,2022-09-28,2022-09-29,stop,9.2546,8.9955,3859,-999.96
MARICO.NS,2022-09-28,2022-10-04,stop,541.6207,522.4886,19,-363.51
HINDUNILVR.NS,2022-09-22,2022-10-07,stop,2648.0734,2578.7100,1,-69.36
COLPAL.NS,2022-08-23,2022-10-11,stop,1596.7980,1546.2765,12,-606.26
VBL.NS,2022-10-04,2022-10-11,stop,219.0000,208.4157,3,-31.75
BEL.NS,2022-10-07,2022-10-12,stop,105.2000,102.3488,24,-68.43
EICHERMOT.NS,2022-10-11,2022-10-12,stop,3549.1499,3425.0500,5,-620.50
HAVELLS.NS,2022-10-11,2022-10-12,stop,1352.1500,1282.0000,1,-70.15
TRENT.NS,2022-09-30,2022-10-17,stop,1410.1547,1369.6149,6,-243.24
NTPC.NS,2022-10-18,2022-10-19,stop,169.1345,163.9180,2,-10.43
KOTAKBANK.NS,2022-10-20,2022-10-25,stop,375.6777,370.8145,1,-4.86
INDHOTEL.NS,2022-10-25,2022-11-01,target,317.5500,338.8072,1,21.26
SUNPHARMA.NS,2022-09-29,2022-11-01,target,926.4630,1048.4696,28,3416.19
DRREDDY.NS,2022-10-17,2022-11-02,target,868.4340,925.3101,9,511.89
JSWENERGY.NS,2022-11-01,2022-11-04,stop,339.9699,325.3373,3,-43.90
HINDZINC.NS,2022-11-02,2022-11-07,target,284.8424,293.1852,30,250.28
BRITANNIA.NS,2022-11-07,2022-11-09,target,3930.0500,4140.0000,2,419.90
COALINDIA.NS,2022-10-13,2022-11-09,target,233.1165,259.9940,90,2418.97
TECHM.NS,2022-11-07,2022-11-09,stop,1059.3294,1038.2306,1,-21.10
APOLLOHOSP.NS,2022-11-09,2022-11-10,stop,4427.2125,4347.1754,7,-560.26
BEL.NS,2022-11-01,2022-11-10,stop,108.9545,105.1474,262,-997.45
ETERNAL.NS,2022-09-30,2022-11-11,target,62.0310,73.0926,9,99.55
MARUTI.NS,2022-11-15,2022-11-17,stop,9190.0000,8988.0535,1,-201.95
APOLLOHOSP.NS,2022-11-11,2022-11-18,stop,4437.2175,4341.8280,10,-953.89
APOLLOHOSP.NS,2022-11-23,2022-11-25,target,4482.2998,4847.7450,2,730.89
DRREDDY.NS,2022-11-28,2022-12-06,stop,888.4340,874.7324,11,-150.72
BEL.NS,2022-12-06,2022-12-08,stop,107.6538,104.9475,7,-18.94
TRENT.NS,2022-12-06,2022-12-08,stop,1481.7405,1447.9756,6,-202.59
ONGC.NS,2022-11-23,2022-12-14,target,135.9679,146.9383,319,3499.56
ITC.NS,2022-12-14,2022-12-15,stop,333.3353,329.5373,2,-7.60
BHARTIARTL.NS,2022-12-14,2022-12-16,stop,840.6500,821.5890,7,-133.43
CHOLAFIN.NS,2022-12-08,2022-12-16,stop,743.1714,727.2362,12,-191.22
NTPC.NS,2022-12-15,2022-12-16,stop,173.7868,169.3653,4,-17.69
TCS.NS,2022-12-14,2022-12-16,stop,3348.8000,3266.1661,12,-991.61
M&M.NS,2022-12-19,2022-12-20,stop,1294.1467,1281.1091,42,-547.58
CHOLAFIN.NS,2022-12-20,2022-12-21,stop,747.2234,720.1897,1,-27.03
SIEMENS.NS,2022-12-20,2022-12-21,stop,1741.2943,1682.6728,17,-996.57
GRASIM.NS,2022-12-21,2022-12-22,stop,1763.7718,1736.2243,16,-440.76
SBIN.NS,2022-12-21,2022-12-22,stop,606.8032,597.0000,1,-9.80
VEDL.NS,2022-12-13,2022-12-22,stop,310.2500,299.4002,1,-10.85
HAL.NS,2022-11-16,2022-12-23,stop,1267.6335,1217.9907,6,-297.86
HEROMOTOCO.NS,2022-12-20,2022-12-23,stop,2786.3925,2707.6955,8,-629.58
RELIANCE.NS,2022-12-20,2022-12-23,stop,1202.3465,1182.9625,1,-19.38
NESTLEIND.NS,2022-12-22,2022-12-26,stop,1019.7500,1002.6059,28,-480.03
MOTHERSON.NS,2022-12-26,2023-01-10,target,47.7239,52.2053,640,2868.13
