Ticker,Close,Breakout_Pivot,Buy_Signal,Exit_Signal,RS_Blend,ADV_INR,Stop_Loss
RHIM.NS,386.45001220703125,426.70001220703125,False,True,-0.17742301399467386,36918037.70657043,394.31983166169033
RITES.NS,204.22000122070312,230.85000610351562,False,True,-0.15626849090080094,133908686.06568298,213.79012877541606
RKFORGE.NS,557.9000244140625,630.9839016881873,False,True,-0.057297732404529504,588136105.4414947,576.9518123921521
RPOWER.NS,27.1299991607666,30.799999237060547,False,True,-0.3699812527995667,1274044875.8278928,27.588685649522155
RRKABEL.NS,1962.4000244140625,2049.0,False,False,0.4595405715705889,1770349337.8705018,1796.1005249961884
SAGILITY.NS,42.099998474121094,45.400001525878906,False,True,-0.12128931971148779,825065710.8197311,42.292747948490586
SAILIFE.NS,1141.300048828125,1148.5999755859375,False,False,0.4300752610506369,1049362816.0972961,1080.5345001837802
SAMMAANCAP.NS,141.8000030517578,153.0,False,True,-0.001779296941692557,2219711275.288273,143.96805889722708
SAPPHIRE.NS,181.0500030517578,212.6999969482422,False,False,-0.3518144760520418,740571154.6354668,180.8062696220058
SARDAEN.NS,554.25,624.0,False,True,0.1609867130926598,322401773.174353,566.2089186723299
SAREGAMA.NS,406.5,443.0,False,False,-0.14043940651081874,3327500411.489432,364.68575680259676
SBFC.NS,90.58999633789062,103.22000122070312,False,True,-0.1274305074097854,158729573.846381,92.844612824895
SCHNEIDER.NS,1300.0,1370.0,False,False,0.8843158821986208,243793623.85740358,1226.495296769926
SCI.NS,327.1499938964844,368.75,False,False,0.7062827988723558,4220512331.901326,315.99897308447515
SHYAMMETL.NS,922.5999755859375,934.9000244140625,False,False,0.024574298902635718,734919096.3187195,875.8626640745993
SIGNATURE.NS,820.75,928.0,False,True,-0.2689311647588427,212057457.45293579,854.2452320012682
SOBHA.NS,1371.5999755859375,1577.0,False,True,-0.030934905141998526,352659549.73793334,1392.7171476615326
SONACOMS.NS,588.5999755859375,614.0,False,False,0.15244970164741103,1658308445.6998017,578.1708208141009
SONATSOFTW.NS,267.04998779296875,307.8999938964844,False,False,-0.3003612304442427,666257611.6110092,265.96891862381085
SPLPETRO.NS,688.25,847.0,False,True,0.025366514450447356,100270114.61146545,722.2618270553485
STARHEALTH.NS,519.7999877929688,586.25,False,False,0.1403657187838215,391685181.5082321,508.98319485398633
SUMICHEM.NS,460.75,514.5,False,False,-0.07219939817118386,189506135.70200196,452.2017534058772
SUNTV.NS,517.4500122070312,656.0,False,True,-0.12422797850706195,256969257.04490966,561.857413596867
SWANCORP.NS,320.8500061035156,365.79998779296875,False,True,-0.28016265526200035,392576097.4756607,330.6766293546639
